input_address,candidate_address,score,x,y,HouseNumber,StreetName,StreetType,UnitNumber,Locality,State,Postcode,Valuation,SystemValuation,Ref_ID,Addr_type
"10 GREENFIELD, Aberfoyle Park, SA","10 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60139750200491,-35.073847440603735,10,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460488005,653273,423611,Address
"11 GREENFIELD, Aberfoyle Park, SA","11 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6019205756569,-35.074220250551804,11,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,146049400*,653280,423623,Address
"12 GREENFIELD, Aberfoyle Park, SA","12 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60141444791162,-35.074084083442855,12,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460487002,653272,1207073,Address
"13 GREENFIELD, Aberfoyle Park, SA","13 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60193632185343,-35.07444969512966,13,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460495002,653281,423624,Address
"14 GREENFIELD, Aberfoyle Park, SA","14 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60143229360102,-35.07433572265961,14,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,146048600*,653271,423610,Address
"15 GREENFIELD, Aberfoyle Park, SA","15 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60195176812238,-35.07467464079422,15,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460496005,653282,423625,Address
"16 GREENFIELD, Aberfoyle Park, SA","16 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6014475899062,-35.07454867122206,16,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460485007,653270,423609,Address
"17 GREENFIELD, Aberfoyle Park, SA","17 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6019669144638,-35.07489508754549,17,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460497008,653283,423626,Address
"19 GREENFIELD, Aberfoyle Park, SA","19 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60198251069653,-35.075120033210055,19,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460498000,653284,423627,Address
"20 GREENFIELD, Aberfoyle Park, SA","20 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60147788258905,-35.07497426841942,20,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460483001,653268,423608,Address
"21 GREENFIELD, Aberfoyle Park, SA","21 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60199810692927,-35.07534722833126,21,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460499003,653285,423628,Address
"22 GREENFIELD, Aberfoyle Park, SA","22 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60149317889423,-35.07518721698187,22,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460482009,653267,423607,Address
"23 GREENFIELD, Aberfoyle Park, SA","23 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60201040395896,-35.075518337000105,23,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460500051,791429,502996,Address
"23A GREENFIELD, Aberfoyle Park, SA","23A GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60201850200286,-35.075635008818125,23A,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460500158,791428,1214918,Address
"23A GREENFIELD, Aberfoyle Park, SA","23 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.60201040395896,-35.075518337000105,23,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460500051,791429,502996,Address
"24 GREENFIELD, Aberfoyle Park, SA","24 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60150832523564,-35.07540001558054,24,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460481006,653266,423606,Address
"25 GREENFIELD, Aberfoyle Park, SA","25 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60205374349033,-35.07585740509849,25,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460501003,653287,423629,Address
"26 GREENFIELD, Aberfoyle Park, SA","26 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60152332161329,-35.07561251425167,26,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460480003,653265,428898,Address
"28 GREENFIELD, Aberfoyle Park, SA","28 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60155196469458,-35.075835060495805,28,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460479002,653264,428897,Address
"29 GREENFIELD, Aberfoyle Park, SA","29 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6024593955054,-35.07613723750521,29,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460293005,722118,459350,Address
"30 GREENFIELD, Aberfoyle Park, SA","30 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6016464418737,-35.076059556269044,30,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,146047800*,653263,428896,Address
"31 GREENFIELD, Aberfoyle Park, SA","31 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60266664544437,-35.076246411134406,31,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460293208,722119,459351,Address
"32 GREENFIELD, Aberfoyle Park, SA","32 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6017472175314,-35.07627085522996,32,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460477007,653262,428895,Address
"33 GREENFIELD, Aberfoyle Park, SA","33 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60285140081686,-35.07637118099635,33,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460293400,722120,459352,Address
"34 GREENFIELD, Aberfoyle Park, SA","34 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60243315184454,-35.076636616880535,34,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460292803,722117,459349,Address
"35 GREENFIELD, Aberfoyle Park, SA","35 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60302835807298,-35.07647420611072,35,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460293603,722121,459353,Address
"37 GREENFIELD, Aberfoyle Park, SA","37 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.603226160294,-35.0765187453523,37,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460293806,722122,459647,Address
"38 GREENFIELD, Aberfoyle Park, SA","38 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60328614580456,-35.07693549468685,38,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460289401,722100,457770,Address
"39 GREENFIELD, Aberfoyle Park, SA","39 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6034472069004,-35.07654618872338,39,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460293996,722123,459648,Address
"40 GREENFIELD, Aberfoyle Park, SA","40 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.603585623466,-35.07698498273305,40,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460289209,722099,457769,Address
"42A GREENFIELD, Aberfoyle Park, SA","42A GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6037093435815,-35.077096555782674,42A,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460289102,795385,535218,Address
"42B GREENFIELD, Aberfoyle Park, SA","42B GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60377832691864,-35.07717438698261,42B,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460289057,795386,535366,Address
"43 GREENFIELD, Aberfoyle Park, SA","43 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60405036120898,-35.076752988771,43,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460263500,722083,457150,Address
"44 GREENFIELD, Aberfoyle Park, SA","44 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60386635565536,-35.07729360818483,44,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460288804,722097,457768,Address
"46 GREENFIELD, Aberfoyle Park, SA","46 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60394643631196,-35.07747146522361,46,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460288601,722096,457767,Address
"47 GREENFIELD, Aberfoyle Park, SA","47 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60444896492658,-35.077298856917004,47,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460264757,722088,457155,Address
"48 GREENFIELD, Aberfoyle Park, SA","48 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60404076352728,-35.07765322132058,48,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460288409,722095,457766,Address
"49 GREENFIELD, Aberfoyle Park, SA","49 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60454869083787,-35.07749365986252,49,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460265004,722089,457156,Address
"5 GREENFIELD, Aberfoyle Park, SA","5 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.601909778265,-35.073504023555834,5,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460491001,653277,423614,Address
"50 GREENFIELD, Aberfoyle Park, SA","50 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60413629045283,-35.07784217567881,50,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460288206,722094,457765,Address
"51 GREENFIELD, Aberfoyle Park, SA","51 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60464526750985,-35.077677665416125,51,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460265258,722090,457157,Address
"52 GREENFIELD, Aberfoyle Park, SA","52 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60424471426316,-35.0780510752193,52,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460288003,722093,457430,Address
"53 GREENFIELD, Aberfoyle Park, SA","53 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60474919240687,-35.077855222527354,53,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460265506,722091,457428,Address
"54 GREENFIELD, Aberfoyle Park, SA","54 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60505226919895,-35.07869861880569,54,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460286905,773762,496470,Address
"55 GREENFIELD, Aberfoyle Park, SA","55 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6048856594434,-35.07805692380658,55,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,146026575*,722092,457429,Address
"56 GREENFIELD, Aberfoyle Park, SA","56 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60530990696674,-35.078778999389826,56,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,146028685*,773761,496469,Address
"57 GREENFIELD, Aberfoyle Park, SA","57 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6050180774579,-35.07827932008694,57,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460265805,773733,499826,Address
"58 GREENFIELD, Aberfoyle Park, SA","58 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6055291540078,-35.07886342899592,58,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460286809,773760,496151,Address
"59 GREENFIELD, Aberfoyle Park, SA","59 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60532505330815,-35.07831951037901,59,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460265856,773734,499827,Address
"6 GREENFIELD, Aberfoyle Park, SA","6 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60140904921568,-35.07340909648539,6,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460490009,653275,423613,Address
"60 GREENFIELD, Aberfoyle Park, SA","60 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60576069807854,-35.07894575910915,60,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460286753,773759,496150,Address
"61 GREENFIELD, Aberfoyle Park, SA","61 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60560398593222,-35.07833810588728,61,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460265952,773735,499828,Address
"62 GREENFIELD, Aberfoyle Park, SA","62 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6059983906641,-35.07901939132336,62,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460286702,773758,496149,Address
"63 GREENFIELD, Aberfoyle Park, SA","63 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60586087388114,-35.078494368142266,63,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460266007,773736,499829,Address
"64 GREENFIELD, Aberfoyle Park, SA","64 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.606235183467,-35.07908822469671,64,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460286657,788253,500861,Address
"65 GREENFIELD, Aberfoyle Park, SA","65 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60624987991707,-35.078636833729824,65,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460284459,773756,496148,Address
"66 GREENFIELD, Aberfoyle Park, SA","66 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60647647518317,-35.079118667343316,66,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460286606,788252,500860,Address
"67 GREENFIELD, Aberfoyle Park, SA","67 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60647272608875,-35.07863563401961,67,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460284555,788242,500828,Address
"69 GREENFIELD, Aberfoyle Park, SA","69 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60666692917917,-35.0786153889098,69,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460284600,788243,500829,Address
"7 GREENFIELD, Aberfoyle Park, SA","7 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60188428442302,-35.07376720998337,7,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460492004,653278,423615,Address
"71 GREENFIELD, Aberfoyle Park, SA","71 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60685048484146,-35.07858839543005,71,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460284651,788244,500830,Address
"72 GREENFIELD, Aberfoyle Park, SA","72 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60721909580377,-35.0789588059577,72,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460286382,788256,502087,Address
"73 GREENFIELD, Aberfoyle Park, SA","73 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6070331407211,-35.07856110202275,73,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460284707,788245,500831,Address
"74 GREENFIELD, Aberfoyle Park, SA","74 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60737610787766,-35.07894500929027,74,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460286366,788255,500863,Address
"75 GREENFIELD, Aberfoyle Park, SA","75 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60721504678182,-35.07854205662316,75,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460284803,788247,500833,Address
"76 GREENFIELD, Aberfoyle Park, SA","76 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60757600959155,-35.07894590907293,76,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,146028634*,788283,503700,Address
"8 GREENFIELD, Aberfoyle Park, SA","8 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60138385530126,-35.07361754613455,8,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460489008,653274,423612,Address
"9 GREENFIELD, Aberfoyle Park, SA","9 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60190497942415,-35.07399305543059,9,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460493007,653279,423616,Address
"LOT207 GREENFIELD, Aberfoyle Park, SA","LOT 207 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.60213607360356,-35.076098696814675,LOT 207,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460502006,653288,423630,Address
"LOT602 GREENFIELD, Aberfoyle Park, SA","LOT 602 GREENFIELD RISE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.60456713638237,-35.078415337232116,LOT 602,GREENFIELD,RISE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460287908,773763,1216627,Address
"1 GREENLEAF, Aberfoyle Park, SA","1 GREENLEAF COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6035461829928,-35.068892937359855,1,GREENLEAF,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,145722405*,710068,468304,Address
"10 GREENLEAF, Aberfoyle Park, SA","10 GREENLEAF COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60299146698398,-35.0691370783878,10,GREENLEAF,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457224500,710077,475823,Address
"11 GREENLEAF, Aberfoyle Park, SA","11 GREENLEAF COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6030796456845,-35.06898321555323,11,GREENLEAF,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457224551,710078,1218225,Address
"12 GREENLEAF, Aberfoyle Park, SA","12 GREENLEAF COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60318192097998,-35.0687797147087,12,GREENLEAF,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457224607,710079,475824,Address
"2 GREENLEAF, Aberfoyle Park, SA","2 GREENLEAF COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60353418589068,-35.069088640088026,2,GREENLEAF,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457224105,710069,468305,Address
"3 GREENLEAF, Aberfoyle Park, SA","3 GREENLEAF COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6035200892957,-35.069283143105984,3,GREENLEAF,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457224156,710070,468306,Address
"4 GREENLEAF, Aberfoyle Park, SA","UNIT 2 4 GREENLEAF COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60359897024207,-35.069616212653315,4,GREENLEAF,COURT,2,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457224244,734638,494276,Address
"4 GREENLEAF, Aberfoyle Park, SA","UNIT 1 4 GREENLEAF COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60363286205555,-35.06950553938635,4,GREENLEAF,COURT,1,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457224228,734346,493031,Address
"5 GREENLEAF, Aberfoyle Park, SA","UNIT 1 5 GREENLEAF COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60342426244262,-35.069634658197806,5,GREENLEAF,COURT,1,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457224260,737642,493474,Address
"5 GREENLEAF, Aberfoyle Park, SA","UNIT 2 5 GREENLEAF COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60354168407952,-35.0697292853407,5,GREENLEAF,COURT,2,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457224279,737643,493475,Address
"5 GREENLEAF, Aberfoyle Park, SA","UNIT 3 5 GREENLEAF COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60366795357922,-35.069826611831566,5,GREENLEAF,COURT,3,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457224287,737644,493476,Address
"5 GREENLEAF, Aberfoyle Park, SA","UNIT 4 5 GREENLEAF COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60368175024664,-35.06995768017212,5,GREENLEAF,COURT,4,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457224295,738999,462943,Address
"6 GREENLEAF, Aberfoyle Park, SA","UNIT 2 6 GREENLEAF COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60306030035736,-35.06977367461851,6,GREENLEAF,COURT,2,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457224340,732706,480581,Address
"6 GREENLEAF, Aberfoyle Park, SA","UNIT 1 6 GREENLEAF COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60326320134678,-35.06981491465701,6,GREENLEAF,COURT,1,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457224324,732705,480580,Address
"7 GREENLEAF, Aberfoyle Park, SA","7 GREENLEAF COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6027666712832,-35.069660901858676,7,GREENLEAF,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457224359,710074,475820,Address
"8 GREENLEAF, Aberfoyle Park, SA","8 GREENLEAF COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60273397917996,-35.06946489920295,8,GREENLEAF,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457224404,710075,475821,Address
"9 GREENLEAF, Aberfoyle Park, SA","9 GREENLEAF COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60287254570932,-35.06928164346822,9,GREENLEAF,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457224455,710076,475822,Address
"1 GREENVILLE, Aberfoyle Park, SA","1 GREENVILLE CLOSE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60427380723578,-35.07837079799053,1,GREENVILLE,CLOSE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460287801,928520,596739,Address
"10 GREENVILLE, Aberfoyle Park, SA","10 GREENVILLE CLOSE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6064236879339,-35.07949387671181,10,GREENVILLE,CLOSE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460287086,1165802,1066917,Address
"11 GREENVILLE, Aberfoyle Park, SA","11 GREENVILLE CLOSE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60668117573792,-35.07954291486668,11,GREENVILLE,CLOSE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460287107,1165803,1035135,Address
"12 GREENVILLE, Aberfoyle Park, SA","12 GREENVILLE CLOSE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6070038977847,-35.07962779436411,12,GREENVILLE,CLOSE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460287123,1165804,1039041,Address
"2 GREENVILLE, Aberfoyle Park, SA","2 GREENVILLE CLOSE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6042070733553,-35.078627685939466,2,GREENVILLE,CLOSE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460287756,928519,596738,Address
"3 GREENVILLE, Aberfoyle Park, SA","3 GREENVILLE CLOSE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60415353628713,-35.078830287001345,3,GREENVILLE,CLOSE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460287705,928518,596737,Address
"4 GREENVILLE, Aberfoyle Park, SA","4 GREENVILLE CLOSE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6048289731359,-35.07888337417818,4,GREENVILLE,CLOSE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460287457,928513,596440,Address
